"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30917","loginTest()","","Sat Mar 21 13:32:34 UTC 2026","broken","Sat Mar 21 13:33:04 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
