"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30656","loginTest()","","Sat Mar 21 15:29:10 UTC 2026","broken","Sat Mar 21 15:29:41 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
