"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30758","loginTest()","","Sat Mar 21 14:29:01 UTC 2026","broken","Sat Mar 21 14:29:32 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
