"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3729","loginTest()","","Sat Mar 21 15:43:55 UTC 2026","passed","Sat Mar 21 15:43:58 UTC 2026","","selenideTests.LoginTest","selenideTests.LoginTest","loginTest"
