"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8199","loginTest()","","Sat Mar 21 14:04:51 UTC 2026","failed","Sat Mar 21 14:05:00 UTC 2026","","selenideTests.LoginTest","selenideTests.LoginTest","loginTest"
