"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30852","loginTest()","","Sat Mar 21 13:57:42 UTC 2026","broken","Sat Mar 21 13:58:13 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
