"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7960","loginTest()","","Sat Mar 21 15:28:18 UTC 2026","failed","Sat Mar 21 15:28:26 UTC 2026","","selenideTests.LoginTest","selenideTests.LoginTest","loginTest"
