"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30703","loginTest()","","Sat Mar 21 13:45:24 UTC 2026","broken","Sat Mar 21 13:45:54 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
