"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30956","loginTest()","","Sat Mar 21 14:05:27 UTC 2026","broken","Sat Mar 21 14:05:58 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
