"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3582","loginTest()","","Sat Mar 21 15:57:22 UTC 2026","passed","Sat Mar 21 15:57:26 UTC 2026","","selenideTests.LoginTest","selenideTests.LoginTest","loginTest"
