"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1114","loginTest()","","Sat Mar 21 15:44:26 UTC 2026","passed","Sat Mar 21 15:44:27 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
