"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31660","loginTest()","","Sat Mar 21 15:16:58 UTC 2026","broken","Sat Mar 21 15:17:30 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
