"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7761","loginTest()","","Sat Mar 21 13:31:53 UTC 2026","failed","Sat Mar 21 13:32:01 UTC 2026","","selenideTests.LoginTest","selenideTests.LoginTest","loginTest"
