"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31052","loginTest()","","Sat Mar 21 15:23:42 UTC 2026","broken","Sat Mar 21 15:24:13 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
