"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31335","loginTest()","","Sat Mar 21 13:51:22 UTC 2026","broken","Sat Mar 21 13:51:53 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
