"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","670","loginTest()","","Sat Mar 21 15:57:50 UTC 2026","passed","Sat Mar 21 15:57:51 UTC 2026","","playwrightTests.LoginTest","playwrightTests.LoginTest","loginTest"
