"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7658","loginTest()","","Sat Mar 21 14:28:32 UTC 2026","failed","Sat Mar 21 14:28:39 UTC 2026","","selenideTests.LoginTest","selenideTests.LoginTest","loginTest"
